GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170312827002,443,74,6,13,25,0,0,13,12,9,47,57,90,45,34,18,0,28168,10.245941860834888
170312828001,669,65,23,34,22,18,51,61,24,5,67,75,87,29,34,68,6,29789,10.301894476832386
170312831001,560,85,38,24,19,29,27,0,23,73,75,47,25,55,0,40,0,20256,9.916206324943902
170312831002,634,188,0,0,70,25,35,6,8,76,8,38,22,54,43,34,27,31352,10.353033339879467
170312832001,670,88,52,10,47,20,0,22,3,15,37,68,126,30,48,45,59,37961,10.544314595896374
170312838001,279,28,38,0,20,0,50,0,9,0,21,36,26,7,26,0,18,40906,10.619032030538111
170312838002,1401,241,107,61,71,43,20,9,40,50,27,89,161,171,122,121,68,34228,10.440799301537945
170312909001,334,96,55,46,0,14,25,0,58,0,10,8,22,0,0,0,0,9973,9.207636720401869
170312909002,305,51,53,30,33,8,0,0,45,0,9,57,19,0,0,0,0,9776,9.187685681411377
170312909003,297,54,0,102,46,0,19,0,36,0,0,0,11,0,29,0,0,13941,9.542589417753089
170312909004,305,20,24,0,45,10,40,28,15,0,57,0,42,24,0,0,0,14443,9.577965147101168
170312912001,404,184,20,33,13,35,0,7,20,19,10,22,3,26,12,0,0,10730,9.280798835624744
170312912002,345,72,4,33,34,17,34,0,0,34,18,66,11,22,0,0,0,12991,9.472012088995733
170312916001,348,9,20,13,34,22,15,20,15,41,37,28,61,5,0,28,0,19650,9.885832617297407
170312922001,265,109,12,11,12,10,10,0,38,24,0,0,29,0,10,0,0,9850,9.195226734166134
170312922002,406,133,55,25,18,14,10,47,23,10,6,38,11,0,0,16,0,12889,9.46412951340478
170312922003,245,54,16,0,8,24,20,29,19,5,27,15,0,22,0,0,6,16524,9.712569148516655
170312924001,272,62,33,33,27,12,8,4,11,12,20,0,19,22,9,0,0,11584,9.357380114625498
170312924002,373,31,59,38,29,45,19,14,10,10,18,39,30,8,13,5,5,15910,9.674703121331833
170312925001,336,35,28,22,90,41,6,0,21,0,9,69,0,15,0,0,0,10819,9.289059126687574
170312925002,483,43,52,51,66,0,16,57,0,78,47,34,27,12,0,0,0,13869,9.537411412656335
170312925003,438,79,7,25,27,24,9,0,32,0,67,48,73,40,7,0,0,19737,9.890250325754108
170312925004,114,34,0,0,0,0,0,14,0,0,6,10,29,0,21,0,0,26057,10.168041725095886
170313005001,232,17,11,26,7,6,47,20,0,8,34,25,11,0,13,7,0,13990,9.546098067659527
170313005002,611,58,26,7,69,19,72,98,60,26,34,83,37,11,11,0,0,12696,9.449042262206245
170313006001,408,33,41,32,6,19,14,26,24,19,10,69,45,14,38,18,0,16214,9.693630345547652
170313006002,404,39,85,6,29,9,27,31,25,23,27,41,48,9,0,5,0,11278,9.330609204367127
170313007001,767,128,115,67,65,47,21,45,24,30,69,0,64,19,52,21,0,13439,9.505916206547065
170313007002,348,27,35,30,19,34,58,101,0,8,32,0,0,4,0,0,0,8844,9.087494541977337
170313007003,214,80,0,17,10,0,27,17,35,0,0,8,20,0,0,0,0,8152,9.00601857490256
170313008001,520,39,41,97,73,51,0,31,65,17,22,59,25,0,0,0,0,9719,9.181838011503471
170313008002,585,59,60,45,50,53,54,57,18,19,54,80,10,26,0,0,0,11304,9.332911924364364
170313009001,504,11,89,23,55,79,25,89,24,36,10,46,9,8,0,0,0,9442,9.152923101106232
170310715002,876,54,0,15,15,0,0,26,41,89,15,85,118,107,70,99,142,85037,11.3508417348771
170310715003,939,60,28,41,0,0,42,38,0,52,64,120,127,152,98,48,69,63887,11.064871176788817
170310715004,430,0,16,16,0,0,0,15,61,0,0,72,57,28,28,80,57,62284,11.039459849961315
170310715005,372,30,0,14,0,0,0,0,0,0,14,70,93,0,43,52,56,106261,11.573653610839628
170310715006,472,0,0,0,13,0,14,0,38,0,40,45,96,58,46,98,24,63441,11.057865619110094
170310716001,711,64,27,32,14,0,17,10,4,6,6,29,86,49,34,64,269,96742,11.479802920134741
170310717001,393,0,5,0,5,4,6,0,11,0,34,37,57,28,15,60,131,81897,11.313217639133635
170310717002,348,6,0,9,0,10,8,0,0,0,5,15,29,53,35,49,129,93203,11.442535188996835
170310718001,875,74,17,16,14,11,26,0,0,0,33,42,52,103,79,132,276,78737,11.273868463695703
170310718002,218,0,8,0,0,0,8,0,6,10,0,0,53,19,32,39,43,69070,11.142875762083019
170310801001,497,150,0,0,0,0,0,0,18,0,0,0,28,111,36,0,154,122388,11.714951605038518
170310801002,901,28,0,0,50,31,0,26,0,0,97,0,163,0,25,224,257,102065,11.533365144207684
170310801003,675,0,0,26,0,0,62,0,20,24,0,134,201,130,0,59,19,63772,11.063069501527256
170310801004,612,27,0,54,0,0,0,25,0,17,28,27,31,58,0,48,297,265258,12.48845821624762
170310801005,616,0,0,0,0,0,0,31,0,29,53,78,85,80,30,25,205,114869,11.651547627608391
170310801006,613,80,0,0,25,0,0,0,0,55,123,87,33,98,27,28,57,80223,11.292565535782604
170310801007,359,0,0,0,0,0,19,0,31,0,25,27,57,0,18,31,151,110953,11.616861967202038
170310802011,1106,39,26,62,0,99,14,69,27,39,84,175,138,177,37,49,71,57753,10.963930575086735
170310802012,944,13,0,0,23,29,13,56,28,15,101,215,120,79,101,53,98,80375,11.29445846153992
170310802013,186,0,0,0,14,0,0,10,13,0,26,29,12,0,0,26,56,87577,11.380273685372714
170310802021,396,0,0,25,0,0,0,13,0,23,46,16,31,160,0,15,67,112380,11.629641264666189
170310802022,769,31,30,47,29,0,0,19,0,33,110,127,64,51,32,62,134,100830,11.521191209387261
170310802023,1147,94,12,21,0,0,82,55,129,14,79,71,104,42,92,121,231,94154,11.452687018578464
170310803001,503,9,13,0,0,13,63,40,14,15,0,29,113,37,46,32,79,91518,11.424290953227988
170310803002,1254,141,16,21,13,0,47,0,0,14,59,26,250,189,83,120,275,104946,11.561201211135119
170310803003,343,0,0,0,0,14,0,18,0,0,0,0,13,104,40,64,90,89664,11.403824629696679
170310803004,596,14,0,0,10,0,0,0,29,0,0,107,28,109,41,66,192,89407,11.400954257872625
170310804001,1082,382,42,128,15,36,15,0,46,7,0,31,69,33,20,160,98,33628,10.423114332255187
170310804002,313,201,39,0,73,0,0,0,0,0,0,0,0,0,0,0,0,5443,8.6020856584342
170310804003,527,61,0,0,14,23,0,0,0,0,13,0,16,0,68,147,185,96908,11.481517353810549
170310810001,274,0,0,0,0,0,31,0,0,0,87,0,68,33,30,0,25,72116,11.18603121266209
170310810002,676,101,45,0,0,0,24,60,23,0,75,0,212,50,18,45,23,46264,10.742119399838055
170310810003,692,158,0,21,42,0,44,58,72,72,52,48,125,0,0,0,0,36621,10.50837712533791
170310810004,922,92,42,0,130,25,84,24,21,26,77,144,70,127,0,22,38,57252,10.955217855304108
170310810005,1044,228,82,153,121,0,0,37,0,0,26,58,164,49,126,0,0,23723,10.074200320662365
170310810006,1028,346,29,74,125,0,24,0,26,39,25,56,47,106,71,0,60,42905,10.666743648241221
170310811001,803,13,17,13,65,0,13,33,0,0,14,77,73,101,70,122,192,117052,11.67037355948816
170310811002,976,350,176,33,0,0,72,0,15,0,14,64,45,91,52,28,36,41579,10.635350511098748
170310811003,923,164,38,14,0,63,43,23,38,58,120,80,128,83,0,52,19,49382,10.8073412643066
170310812011,901,0,0,29,14,0,0,29,43,0,16,52,246,27,110,62,273,153002,11.93820627218456
170310812012,1142,99,80,38,13,0,25,0,68,44,189,72,177,17,31,111,178,86222,11.364680644506228
170310812013,869,0,65,27,20,32,16,30,0,16,68,107,139,143,54,75,77,84854,11.348687411566544
170310812021,276,16,0,0,8,0,0,0,16,0,34,10,40,24,0,10,118,184758,12.126802139632089
170310812022,539,0,0,9,8,10,11,9,8,8,16,51,88,54,59,51,157,120260,11.69741134459356
170313009002,520,92,52,24,120,57,31,0,25,0,53,19,23,24,0,0,0,13237,9.490771217713771
170313009003,214,18,34,54,43,0,0,0,12,0,0,0,28,12,0,0,13,14461,9.579210649614792
170313011001,259,30,20,21,27,46,5,26,0,5,21,17,29,0,0,12,0,14736,9.598048758495088
170313011002,472,65,46,63,54,84,11,6,4,11,34,42,24,23,5,0,0,9130,9.119320973589014
170313012001,300,28,8,18,54,73,10,18,0,10,26,20,9,26,0,0,0,15212,9.62983986904815
170313012002,256,46,27,5,0,24,22,46,0,29,22,11,24,0,0,0,0,15495,9.648272670221848
170313012003,481,74,27,57,125,17,44,16,16,28,13,55,0,0,9,0,0,8898,9.093581811365986
170313016001,611,71,88,107,50,48,47,0,21,36,57,63,0,7,16,0,0,9452,9.1539816383068
170313016002,631,14,89,16,69,33,41,21,95,0,114,7,62,50,0,0,20,13017,9.47401147446646
170313017011,313,25,24,92,34,49,16,0,0,9,13,13,11,27,0,0,0,10699,9.277905558138606
170313017012,379,0,41,11,11,35,54,20,22,43,65,13,0,53,0,11,0,12314,9.418492105471156
170313017013,391,11,0,94,57,52,17,31,0,0,44,10,23,52,0,0,0,13028,9.474856166396124
170313017021,337,46,16,79,0,27,9,26,0,0,30,51,23,27,0,3,0,11811,9.376786579611847
170313017022,395,0,57,7,42,67,0,26,73,36,0,42,16,22,7,0,0,10702,9.27818591887125
170313017023,358,33,18,43,17,0,22,37,35,16,18,55,15,31,0,9,9,13722,9.526755663250837
170313018011,354,11,15,42,54,10,60,38,46,0,44,18,0,16,0,0,0,12219,9.410747396316522
170313018012,738,18,43,50,58,39,124,73,69,0,27,44,42,35,107,9,0,15703,9.661607055884954
170313018021,235,29,0,51,12,0,12,27,17,0,18,20,22,27,0,0,0,13986,9.545812108263812
170313018022,302,38,43,20,25,44,18,21,18,4,46,0,25,0,0,0,0,9895,9.199784858036667
170313018023,347,8,52,62,21,9,24,19,0,22,29,60,12,25,0,4,0,11467,9.347228624038305
170313018031,504,57,72,69,57,52,31,34,9,17,6,23,45,0,16,16,0,12279,9.415645765160512
170313018032,508,78,19,56,61,23,67,47,15,0,61,44,15,20,0,0,2,10107,9.220983532074662
170313018033,364,34,72,0,37,3,33,26,0,38,64,48,6,3,0,0,0,10265,9.236495329453033
170313102001,328,27,5,27,10,30,5,18,0,0,10,57,61,25,12,7,34,32112,10.376985071036119
170313102002,321,19,24,17,4,18,22,0,5,37,45,48,19,24,22,12,5,30540,10.326792578772624
170313103001,710,88,21,34,45,53,45,45,23,35,42,42,128,24,49,13,23,26084,10.169077378513093
170313104001,530,83,27,21,13,18,42,13,23,48,37,60,44,27,17,10,47,27386,10.21778721289218
170313105001,507,48,41,13,0,17,64,49,41,11,18,73,90,12,23,0,7,19413,9.873698223725375
170313106001,937,178,96,61,76,77,66,0,32,0,46,102,121,52,0,0,30,20959,9.95032342737316
170313106002,497,0,48,41,113,32,58,14,0,45,66,0,49,0,0,31,0,18292,9.814219084777946
170313106003,569,81,28,78,93,0,51,0,29,16,68,52,26,0,0,47,0,21818,9.990490596157702
170313107001,473,37,62,33,39,19,33,2,51,12,31,56,69,14,9,6,0,17944,9.795011076200044
170313108001,382,21,11,48,44,0,49,30,0,11,48,72,24,0,0,24,0,17239,9.754929537894979
170313108002,287,23,0,12,19,43,21,13,49,0,32,24,12,28,0,11,0,17148,9.749636827717868
170313108003,808,52,59,119,33,93,27,85,6,47,63,78,88,44,14,0,0,18850,9.844268192876157
170313109001,555,59,65,16,52,118,21,19,40,50,0,46,50,0,19,0,0,13574,9.515911477263703
170313109002,491,25,77,0,37,0,55,0,18,24,60,105,45,27,0,9,9,15605,9.65534665470488
170313109003,579,63,57,80,60,19,9,43,17,0,32,59,58,50,21,11,0,15422,9.643550340392906
170313201001,1871,108,65,114,0,104,0,50,0,86,85,65,241,251,99,553,50,63961,11.066028801597401
170313201002,1283,231,0,0,90,0,74,27,79,0,69,40,213,33,51,126,250,63654,11.061217445687326
170313201003,1999,197,245,0,69,0,23,0,0,66,51,231,0,177,127,172,641,182913,12.116765908944407
170313201004,2764,124,38,53,0,0,50,0,223,0,243,80,157,473,301,752,270,83097,11.327763879108847
170313204001,587,45,24,5,5,0,12,17,3,18,21,28,52,23,38,53,243,50543,10.83057973810414
170313206001,1199,59,0,13,0,11,19,34,15,14,191,157,163,131,88,51,253,75681,11.234282417169117
170310812023,627,17,11,8,16,16,96,46,8,26,44,78,45,61,17,25,113,88908,11.395357406204658
170310812024,390,0,16,8,0,0,21,0,18,8,9,14,53,32,23,88,100,92966,11.439989113892716
170310813001,509,44,15,0,41,8,30,30,9,0,23,32,133,54,32,14,44,66774,11.10906906220148
170310813002,246,14,42,16,0,15,9,0,0,0,0,29,0,0,20,0,101,321437,12.680556847003714
170310813003,700,23,0,0,15,0,0,15,20,21,48,31,47,145,30,91,214,126467,11.74773668355211
170310813004,1105,97,45,20,83,16,14,16,36,0,66,184,153,61,50,102,162,94891,11.460484143430559
170310813005,330,11,15,0,0,0,0,45,0,0,33,28,42,21,34,26,75,95887,11.470925693809946
170310813006,366,8,0,24,15,0,14,0,0,0,19,29,10,10,16,35,186,160913,11.988619125241863
170310814011,755,67,38,47,68,18,0,30,25,0,69,38,42,47,78,0,188,86387,11.366592480508498
170310814012,711,43,37,66,32,0,40,10,19,12,52,34,65,56,61,25,159,75106,11.22665572803628
170310814021,1198,77,18,37,35,39,56,45,40,49,73,97,87,35,99,154,257,97455,11.487146011982741
170310814022,1042,59,18,0,0,15,19,58,21,17,76,139,18,73,68,159,302,106858,11.579256129259504
170310814023,642,34,14,0,0,61,0,0,20,48,59,35,17,33,77,97,147,94123,11.452357716536472
170310814031,2364,101,0,107,27,0,0,24,63,47,171,74,280,248,119,274,829,147764,11.903371685432536
170310814032,1051,165,25,26,0,76,62,21,66,0,80,65,180,26,25,178,56,55655,10.926927199927325
170310814033,1713,105,54,20,0,43,68,0,0,0,49,281,194,424,47,247,181,76249,11.24175957962956
170310815001,932,42,50,0,0,0,18,0,6,18,78,178,106,80,106,121,129,91540,11.424531314207632
170310815002,815,121,0,25,0,17,0,0,14,19,38,16,37,35,51,81,361,141613,11.860853263937273
170310815003,1397,174,18,99,37,62,0,0,0,37,139,102,138,78,103,75,335,93848,11.449431731185557
170310816001,1801,155,17,50,10,31,42,27,16,0,136,259,204,105,152,208,389,94667,11.458120749595794
170310816002,655,119,8,0,0,0,13,38,16,0,46,93,52,65,77,0,128,76203,11.241156110978496
170310817001,818,124,0,0,11,37,16,0,41,15,32,70,175,115,23,72,87,67846,11.124995709951124
170310817002,1637,85,15,73,14,0,43,53,49,53,86,197,173,109,134,199,354,109529,11.60394463335737
170310818001,2188,72,65,71,0,0,0,58,74,0,167,141,172,301,279,179,609,91633,11.425546747792179
170310818002,2170,0,0,0,77,21,0,0,26,77,159,109,560,353,145,142,501,88027,11.385398864583088
170310818003,1105,134,0,26,0,0,0,23,24,0,26,259,127,143,8,109,226,110322,11.611158641381897
170310819001,472,58,29,24,12,5,0,0,0,8,17,9,24,32,27,39,188,102136,11.534060537500187
170310901001,438,9,10,18,17,35,17,40,10,0,43,45,60,23,32,57,22,41189,10.625926509398102
170310901002,357,0,0,18,16,0,0,0,0,0,41,63,31,28,7,78,75,49074,10.80108464196303
170310901003,259,0,0,0,0,18,9,0,0,12,28,20,49,0,45,15,63,55382,10.922009910193475
170310901004,253,10,8,14,9,0,0,7,20,15,0,11,61,37,35,20,6,40205,10.60174664498225
170310902001,316,8,0,15,0,0,47,32,32,0,12,0,53,28,0,24,65,41803,10.640723386272409
170310902002,580,0,15,0,9,0,0,15,15,0,13,15,72,117,86,119,104,54921,10.913651068019124
170310902003,694,15,0,0,18,56,39,32,100,16,30,38,140,45,22,109,34,40383,10.606164183312202
170310902004,857,47,18,30,18,16,40,83,13,0,24,135,146,0,54,157,76,51656,10.852361634306304
170310902005,265,0,0,15,0,0,0,15,0,0,0,0,44,24,0,55,112,68074,11.128350627753566
170310903001,512,21,22,0,41,11,10,13,45,9,22,32,95,60,33,44,54,40490,10.608810309026207
170311001001,390,36,90,18,0,0,20,31,0,0,17,35,66,28,33,16,0,24895,10.122422259076282
170311001002,695,54,10,0,31,0,64,20,13,17,55,162,87,59,0,64,59,35368,10.473562735506079
170311001003,338,13,0,0,17,0,21,0,34,52,73,13,49,17,0,35,14,36436,10.503312575864701
170311001004,262,32,17,0,0,0,0,0,39,0,0,53,35,0,0,63,23,31082,10.344384152475557
170311001005,430,74,0,35,0,54,0,0,0,0,41,20,115,14,30,15,32,34493,10.44851168388203
170311002001,550,27,89,0,0,14,14,48,48,32,36,45,32,70,27,15,53,38896,10.568646696555904
170311002002,270,0,0,0,0,0,0,43,0,14,0,35,16,97,13,52,0,36106,10.494214335496604
170314207003,261,57,40,34,0,32,9,0,18,0,14,21,19,0,0,9,8,22855,10.036925190765844
170314207004,337,99,16,47,45,8,20,0,11,17,39,20,0,7,0,0,8,10421,9.251578279992428
170314207005,266,83,44,16,33,16,14,7,15,0,0,38,0,0,0,0,0,12479,9.431802510507854
170314208001,376,107,21,7,34,24,20,14,12,8,18,12,64,7,0,28,0,15851,9.670987868797893
170314208002,401,69,41,39,35,13,6,42,25,14,29,24,19,22,10,13,0,17718,9.782336350971978
170314212001,199,29,32,0,0,29,31,0,13,11,0,7,27,15,0,5,0,13967,9.54445268330577
170314212002,360,56,60,72,60,0,25,5,5,5,34,5,7,0,19,7,0,15282,9.634430944207512
170314301011,393,76,8,24,0,41,56,18,20,0,11,92,38,0,0,0,9,21110,9.957502140842367
170314301012,266,98,11,11,7,10,35,9,6,23,56,0,0,0,0,0,0,13070,9.478074806618269
170314301013,347,149,27,9,10,0,0,6,16,23,0,27,36,44,0,0,0,13922,9.541225601728613
170314301014,566,78,33,59,20,30,52,60,14,10,38,77,32,21,33,0,9,33853,10.42978290070581
170314301021,866,193,43,127,26,70,21,124,10,41,33,76,16,48,10,0,28,27926,10.23731343350214
170314301022,302,58,20,51,19,0,0,20,0,0,11,83,40,0,0,0,0,17812,9.787627666441592
170314301023,677,291,64,41,52,63,10,29,38,8,37,28,0,10,6,0,0,15324,9.63717550582054
170314302001,292,23,100,23,0,31,0,0,59,0,0,0,0,0,0,14,42,34016,10.434586281141675
170314302002,314,27,0,21,0,31,0,82,26,0,0,0,45,0,0,16,66,48527,10.78987562305597
170314302003,420,120,22,0,83,24,29,0,0,18,33,0,60,0,0,10,21,31624,10.361671604976522
170314302004,445,60,44,22,0,90,106,0,0,0,61,0,9,53,0,0,0,14062,9.551231402759107
170314302005,796,445,23,113,22,0,43,22,0,9,90,18,0,11,0,0,0,10424,9.251866118804681
170314303001,411,99,49,70,14,5,50,16,0,0,7,13,73,0,15,0,0,17865,9.79059877045751
170314303002,265,88,36,28,28,46,5,0,14,0,6,0,0,14,0,0,0,9120,9.118225083068378
170314303003,195,122,23,0,9,5,13,0,0,0,10,0,0,13,0,0,0,5838,8.67214355141406
170314304001,260,90,26,4,29,0,0,24,0,24,10,20,27,0,0,0,6,21937,9.995929987925688
170314304002,181,28,28,27,0,0,0,30,20,11,0,37,0,0,0,0,0,13004,9.473012281423795
170314304003,271,110,37,7,24,29,0,0,0,31,0,15,18,0,0,0,0,9047,9.110188490025742
170314304004,346,138,25,48,16,0,0,46,0,0,0,0,35,0,38,0,0,13346,9.498971993463552
170314305001,625,272,93,27,0,47,0,43,0,20,40,37,16,9,21,0,0,14462,9.579279798734897
170314305002,620,120,32,115,46,31,18,26,46,7,26,98,18,0,37,0,0,16052,9.683588731386807
170314305003,317,47,58,22,0,0,52,14,32,10,0,37,26,0,0,19,0,21806,9.989940440266327
170314306001,222,42,34,11,8,9,42,0,0,0,6,2,3,29,0,10,26,25854,10.160220606843893
170314306002,458,95,5,93,35,28,34,15,34,0,16,21,20,20,8,16,18,25253,10.136700239527121
170314307001,892,260,83,85,48,36,24,63,13,0,77,29,86,16,47,13,12,29740,10.300248220014145
170314307002,396,144,50,30,45,0,10,0,0,0,43,61,0,13,0,0,0,14970,9.613803477413674
170314308001,370,44,14,11,5,26,6,24,36,73,19,54,36,17,5,0,0,21549,9.97808469074291
170314308002,330,53,37,18,11,12,55,23,12,17,5,9,33,22,14,9,0,20955,9.950132560359172
170314309001,420,84,39,60,10,17,10,14,10,24,48,45,54,5,0,0,0,17926,9.794007451917308
170314309002,248,52,20,29,5,14,4,9,21,0,28,30,9,10,17,0,0,21296,9.966274540634894
170314312001,600,82,20,0,11,19,0,49,27,19,39,81,162,40,22,0,29,24562,10.10895581217033
170314312002,480,20,55,33,0,42,30,41,48,13,23,36,103,0,12,14,10,22559,10.023889378388423
170314313011,107,27,22,0,26,16,10,0,0,0,0,0,6,0,0,0,0,8374,9.032886946579088
170314313012,599,100,104,39,53,14,54,33,54,16,17,31,65,0,19,0,0,14870,9.6071010394542
170314313013,445,96,37,102,76,20,26,29,10,0,22,0,9,11,0,7,0,9866,9.196849781793684
170314313021,613,120,97,74,45,73,59,23,11,8,0,20,41,14,18,10,0,17757,9.784535083358834
170314313022,308,93,27,65,0,28,14,0,16,0,30,35,0,0,0,0,0,11108,9.31542084842669
170311002003,327,0,15,13,11,13,0,0,22,0,0,37,15,10,119,60,12,33805,10.428363999524779
170311002004,386,34,0,0,14,16,0,0,25,19,66,77,77,0,0,42,16,37100,10.521372248595526
170311002005,523,0,0,86,20,11,0,0,28,45,44,64,84,44,57,34,6,42484,10.656882813441431
170311002006,310,14,26,39,0,0,0,13,13,0,0,10,76,74,0,18,27,31643,10.36227223407451
170311002007,346,59,14,16,12,45,16,0,0,0,14,30,69,28,0,17,26,32215,10.380187461572742
170311003001,295,13,11,49,13,0,0,0,0,17,12,0,30,16,64,70,0,34281,10.442346543814823
170311003002,429,13,14,0,18,11,17,0,0,22,114,28,50,16,74,25,27,34839,10.458492727913868
170311003003,234,13,0,0,0,0,0,44,15,0,0,18,62,54,16,2,10,40062,10.598183533085924
170311003004,417,98,0,15,31,0,0,0,0,0,0,11,133,25,14,39,51,34920,10.460815009953539
170311003005,363,0,0,13,14,0,28,0,0,13,17,32,54,140,21,14,17,40160,10.60062675436561
170311003006,827,161,85,84,60,70,34,72,0,14,19,69,40,18,81,20,0,30837,10.336470546681031
170311004001,341,19,30,0,9,8,0,8,20,0,0,36,69,87,9,25,21,37939,10.543734885735212
170311004002,352,25,0,16,17,8,8,0,0,7,62,46,68,31,19,20,25,31774,10.366403624279968
170311004003,533,57,0,17,8,27,18,0,27,18,12,37,67,84,41,59,61,44083,10.693829499587176
170311005001,261,0,0,13,13,0,0,11,14,0,32,14,73,22,43,17,9,43254,10.674844993632634
170311005002,292,74,14,0,0,28,0,20,0,0,15,11,14,38,0,32,46,37472,10.531349266397443
170311005003,460,0,0,16,0,0,13,12,107,12,55,33,15,100,49,48,0,33756,10.426913458277857
170311005004,396,0,13,12,24,12,13,13,23,14,0,73,31,75,18,47,28,37174,10.523364871168297
170311005005,722,38,13,25,19,24,0,0,26,13,94,0,104,47,55,123,141,47119,10.760431595689404
170311006001,388,0,52,11,27,7,9,9,39,16,26,36,15,20,58,54,9,35295,10.471496589829572
170311006002,509,9,8,39,0,6,11,64,18,29,24,53,82,124,0,18,24,29048,10.276704913094171
170311006003,346,8,0,38,9,20,9,0,18,0,9,53,59,30,30,21,42,45493,10.725313746949663
170311006004,671,21,0,0,30,69,16,8,43,59,66,89,41,108,47,65,9,34330,10.443774886451738
170311007001,287,0,0,21,0,0,0,0,0,0,42,18,49,46,42,41,28,43720,10.685560942290476
170311007002,321,13,10,0,10,36,9,5,18,17,48,39,19,48,6,27,16,32024,10.37424090067241
170311007003,427,27,0,20,27,39,8,9,0,43,39,30,25,50,22,60,28,32163,10.378572002524349
170311007004,281,9,0,15,28,0,0,16,0,9,24,23,84,42,9,22,0,32120,10.377234168060697
170311007005,477,41,34,18,9,26,27,8,0,14,28,91,80,40,16,18,27,32303,10.382915384154703
170311101001,549,68,27,48,56,23,25,0,0,0,70,0,32,33,73,38,56,36937,10.516969037677818
170311101002,403,14,0,31,39,49,67,14,11,0,44,0,42,36,0,37,19,69805,11.153460919422749
170311101003,223,41,0,0,62,0,0,0,0,0,40,33,15,18,0,0,14,29056,10.27698028140102
170311101004,422,14,44,39,0,0,22,39,0,49,33,0,39,46,24,14,59,27491,10.221613957361983
170311101005,500,0,0,65,40,9,24,0,20,0,21,24,101,33,45,13,105,43466,10.679734302265647
170311102001,648,11,10,33,27,32,47,37,0,11,27,10,184,147,26,0,46,34112,10.437404507525516
170311102002,543,29,49,61,10,18,27,18,0,16,61,23,106,55,9,33,28,27576,10.224701108196701
170311103001,220,25,0,8,0,0,8,0,20,0,17,16,22,21,42,35,6,38451,10.557139982397933
170311103002,498,11,0,40,16,9,16,49,36,0,85,85,70,8,18,44,11,28244,10.248636324636237
170311103003,313,11,34,19,30,0,45,0,9,8,0,38,35,12,12,30,30,31451,10.356186058125473
170311103004,512,7,19,39,26,0,20,11,0,6,35,19,58,74,129,51,18,36641,10.50892311099205
170311103005,388,0,18,29,27,0,16,30,26,7,17,46,65,29,29,38,11,33114,10.407711432667556
170311104001,798,30,48,34,44,21,25,17,37,17,45,162,118,90,22,51,37,30717,10.332571526242926
