GEOID,total,less_10,between_10-15,between_15-20,between20-25,between_25-30,between_30-35,between_35-40,between_40-45,between_45-50,between_50-60,between_60-75,between_75-100,between_100-125,between_125-150,between_150-200,over_200,capita,ln_capita
170314907001,351,10,21,9,36,16,16,0,0,8,36,30,101,24,0,44,0,25302,10.138638722974616
170314907002,179,0,11,12,21,29,38,0,11,0,0,29,28,0,0,0,0,16874,9.733529254725571
170314907003,486,54,10,43,63,41,0,64,9,9,70,44,61,18,0,0,0,13721,9.526682784921174
170314908001,385,0,8,52,3,40,34,27,15,0,74,39,57,10,26,0,0,24512,10.106918072540317
170314908002,254,11,16,0,42,30,8,0,19,0,21,7,17,50,10,23,0,30309,10.319199977095842
170314908003,168,4,71,0,9,6,8,0,17,0,24,13,16,0,0,0,0,13633,9.520248603186129
170314908004,228,19,0,30,9,0,0,11,36,7,14,23,17,46,16,0,0,20933,9.94908214009452
170314908005,241,92,23,17,45,3,21,0,4,0,0,0,26,0,7,3,0,15123,9.62397204275074
170314908006,235,61,0,0,16,59,0,25,0,0,34,33,7,0,0,0,0,11501,9.350189267092581
170314909001,281,18,13,40,17,0,13,37,43,0,0,0,61,0,0,39,0,21874,9.99305399589517
170314909002,370,0,15,0,11,68,14,0,18,28,19,69,40,73,0,0,15,36778,10.512655119300799
170314909003,709,126,75,14,128,43,28,61,13,18,32,77,0,22,15,0,57,25656,10.15253274137299
170314909004,475,53,17,53,11,36,81,0,13,38,75,35,30,5,15,13,0,19063,9.855504562513977
170314909005,511,81,33,12,20,6,29,0,83,106,16,35,19,37,34,0,0,21844,9.991681563272044
170314909006,259,0,0,12,42,0,16,0,0,61,0,14,68,46,0,0,0,17855,9.790038860028549
170314909007,605,89,89,63,47,0,76,17,0,95,44,16,69,0,0,0,0,9570,9.166388484447
170314909008,407,46,138,53,15,36,0,0,0,41,19,12,47,0,0,0,0,11729,9.369819686521504
170314910001,174,0,31,0,23,32,0,10,9,27,20,11,0,11,0,0,0,7119,8.870522545103873
170314910002,199,41,0,28,7,0,10,0,23,0,0,81,9,0,0,0,0,8807,9.08330213880546
170314910003,166,27,8,0,37,0,0,0,17,0,34,31,12,0,0,0,0,11975,9.390576422279116
170314910004,122,19,10,25,9,0,11,7,0,12,9,10,10,0,0,0,0,8923,9.09638749190015
170314910005,165,62,0,0,0,26,0,30,19,9,0,9,10,0,0,0,0,10733,9.281078386481525
170314910006,141,39,7,0,20,9,0,0,40,0,8,11,7,0,0,0,0,8439,9.040619097157967
170314910007,360,91,22,42,51,18,9,0,24,0,38,22,20,8,15,0,0,14521,9.583351156530737
170314910008,179,11,24,14,0,7,8,31,15,0,43,0,10,7,9,0,0,16975,9.739496952426897
170314911001,261,30,31,11,49,21,0,0,0,63,13,28,15,0,0,0,0,9451,9.153875834995056
170314911002,344,0,8,8,44,20,7,10,0,31,81,80,8,21,0,12,14,21195,9.961520583786738
170314911003,328,25,25,41,16,12,11,23,0,4,7,27,19,43,0,45,30,29329,10.286332066606759
170314911004,470,15,69,0,0,51,13,58,30,16,46,34,95,18,13,12,0,20714,9.938565079148825
170314911005,308,12,4,26,10,0,43,0,0,7,65,28,9,15,30,14,45,30356,10.320749470523804
170314912001,429,86,1,15,78,16,3,0,0,24,83,0,73,43,7,0,0,13902,9.53978799366043
170314912002,214,0,30,37,0,28,2,9,21,0,0,36,39,12,0,0,0,19457,9.875962181471376
170314912003,177,11,0,0,11,13,6,6,0,0,15,30,49,23,13,0,0,28687,10.26419933745711
170314913001,335,15,17,47,48,18,0,123,0,10,44,0,0,13,0,0,0,13377,9.501292093295586
170314913002,315,84,36,9,49,8,0,0,48,0,45,27,0,0,0,9,0,9175,9.12423767292277
170314913003,202,9,21,15,39,11,0,0,7,0,11,69,20,0,0,0,0,12966,9.470085825734941
170314913004,149,16,21,9,0,10,56,0,0,0,0,7,10,0,10,10,0,13706,9.52558897214577
170314914001,478,114,58,45,19,40,0,19,30,46,38,46,23,0,0,0,0,16336,9.701126540404447
170314914002,255,21,0,69,10,0,0,30,0,36,19,22,22,0,10,16,0,12662,9.446360661104071
170314914003,124,20,0,10,0,0,0,0,0,0,41,0,42,11,0,0,0,16065,9.68439827154996
170314914004,167,9,54,0,0,0,28,0,29,0,21,7,19,0,0,0,0,9425,9.151121012316212
170314914005,115,41,28,0,0,10,0,16,11,0,9,0,0,0,0,0,0,9705,9.18039649560311
170315001001,191,52,15,0,0,0,18,7,17,6,22,38,0,0,11,5,0,20191,9.912992239550373
170315001002,270,0,0,9,82,37,34,0,9,0,35,24,38,0,2,0,0,17294,9.758114899520375
170315001003,196,17,33,0,9,0,7,11,7,0,24,0,69,19,0,0,0,24249,10.096130658401954
170315001004,900,41,74,20,38,181,66,59,67,15,109,119,111,0,0,0,0,17909,9.79305865876674
170315002001,537,190,27,47,76,0,28,37,12,22,41,18,39,0,0,0,0,10076,9.2179116374725
170315002002,192,12,0,45,0,0,0,25,20,0,24,36,30,0,0,0,0,14379,9.57352408782774
170315003001,379,30,60,17,9,0,17,46,34,0,36,107,0,23,0,0,0,22050,10.001067880874992
170315003002,437,73,30,21,21,18,34,45,32,29,35,38,26,35,0,0,0,24851,10.120653272163802
170315003003,128,21,0,0,0,0,26,0,4,11,35,10,8,0,0,11,2,28776,10.26729698537546
170315101001,519,47,34,9,81,44,10,61,78,0,55,76,0,24,0,0,0,11697,9.367087677650707
170315101002,264,26,35,12,18,0,12,22,20,22,51,36,10,0,0,0,0,15251,9.632400353656184
170315101003,166,0,0,13,9,0,71,0,0,0,9,20,20,11,0,13,0,15049,9.619066822786719
170315101004,144,0,19,0,0,0,12,24,19,0,0,31,9,30,0,0,0,16175,9.691222119369101
170315102001,291,58,0,30,17,9,35,0,4,32,24,32,38,12,0,0,0,16991,9.740439071085758
170315102002,234,44,57,16,30,0,0,0,28,0,0,46,13,0,0,0,0,13297,9.495293724856706
170315102003,309,69,0,31,18,0,0,10,0,50,25,52,20,0,19,0,15,18498,9.825417897114205
170315102004,317,24,20,0,5,24,12,10,8,29,48,41,9,87,0,0,0,21092,9.95664910065036
170315103001,528,24,66,71,0,46,0,12,30,0,73,84,81,10,31,0,0,13505,9.510815266226716
170315103002,188,0,12,19,0,34,0,29,0,17,0,50,0,27,0,0,0,11978,9.390826912824407
170315103003,254,0,55,0,25,0,0,50,101,0,0,0,23,0,0,0,0,13427,9.505022884072709
170315103004,452,6,74,0,0,29,11,0,9,38,69,107,32,60,0,17,0,21803,9.989802853988047
170315103005,259,32,0,10,9,17,18,82,33,0,29,29,0,0,0,0,0,19279,9.866771699599468
170315103006,129,47,0,16,10,0,0,17,0,11,0,0,28,0,0,0,0,20521,9.929204031040765
170315103007,387,93,33,33,53,0,0,12,12,12,0,28,40,71,0,0,0,17201,9.75272280064639
170315104001,19,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4615,8.437067146936952
170315104002,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,NA,NA
170315105001,166,57,0,54,0,0,0,22,0,0,0,21,12,0,0,0,0,11138,9.318117964149614
170315105002,142,30,0,17,0,0,7,0,0,0,0,33,55,0,0,0,0,19724,9.889591447344017
170315105003,306,49,23,0,35,52,10,0,0,0,34,64,0,39,0,0,0,12828,9.459385560813045
170315105004,440,146,0,66,58,31,0,28,0,0,0,19,40,36,0,16,0,12119,9.402529747968487
170315201001,466,69,0,36,32,90,23,32,27,0,24,15,44,21,53,0,0,13666,9.522666275340724
170315201002,116,31,22,9,0,0,0,0,0,9,0,23,22,0,0,0,0,14730,9.597641509456675
170315201003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170315202001,289,46,26,44,23,23,12,9,24,8,32,29,0,13,0,0,0,9688,9.178643285232928
170315202002,379,59,18,9,38,32,20,15,20,17,8,118,0,25,0,0,0,11835,9.378816521948083
170315202003,132,17,0,0,40,0,0,17,0,0,27,15,8,0,8,0,0,11201,9.32375833901174
170315202004,372,35,24,52,44,25,0,32,21,15,18,39,17,42,0,8,0,12636,9.444305161921976
170315203001,511,76,22,42,28,38,34,19,27,102,45,50,10,8,10,0,0,9843,9.194515821629212
170315203002,505,37,45,86,17,0,63,43,48,25,25,36,9,53,18,0,0,12489,9.432603535863086
170315203003,399,0,9,75,31,21,9,47,0,33,8,78,19,59,10,0,0,14439,9.577688157971219
170315203004,251,9,0,0,13,36,19,12,0,9,46,26,81,0,0,0,0,18129,9.805268145029668
170315203005,218,0,0,38,0,24,33,12,27,25,0,13,14,0,32,0,0,16676,9.721725839000687
170315204001,350,50,0,47,27,10,0,0,0,0,68,31,54,25,38,0,0,15684,9.660396363412222
170315204002,469,11,49,83,23,69,11,11,11,0,46,60,30,65,0,0,0,13964,9.544237868224927
170315204003,229,11,39,0,0,29,10,23,0,21,13,41,20,10,0,12,0,17167,9.75074421527093
170315204004,466,47,10,49,43,37,0,66,0,67,0,42,44,24,37,0,0,12888,9.464051924856811
170315205001,631,0,68,34,11,34,32,23,24,71,59,177,47,0,12,39,0,19780,9.892426605176704
170315205002,190,26,0,21,0,0,46,0,10,0,24,27,0,0,36,0,0,23331,10.057538227363054
170315205003,483,42,0,49,11,14,0,0,11,12,25,97,35,57,71,47,12,26419,10.181838727246433
170315205004,338,41,22,0,38,55,0,35,0,0,24,25,23,41,12,10,12,37270,10.525943992473303
170315206001,613,24,0,60,45,108,65,0,31,42,54,30,91,21,0,42,0,17284,9.757536497051824
170315206002,228,0,29,7,12,0,0,9,15,23,0,25,40,66,0,2,0,19392,9.87261588886904
170315301001,220,15,0,26,0,32,8,0,9,10,18,45,20,11,0,26,0,18243,9.811536723788219
170315301002,205,54,26,38,18,0,0,11,0,28,9,0,8,0,0,13,0,11082,9.313077449427295
170315301003,176,60,58,10,0,22,0,0,9,0,0,0,17,0,0,0,0,7845,8.967631665167133
170315301004,213,15,0,52,0,0,19,0,0,40,25,25,18,19,0,0,0,13704,9.525443040003957
170315302001,269,62,28,7,8,14,29,0,19,9,33,40,10,10,0,0,0,14001,9.546884034617925
170315302002,213,10,7,31,0,0,46,9,0,8,32,13,57,0,0,0,0,9529,9.162095059348188
170315302003,102,19,18,0,0,0,0,0,8,8,14,0,20,6,0,9,0,17635,9.777640842670152
170315302004,201,51,22,0,29,12,32,10,0,10,20,10,0,0,5,0,0,7831,8.965845494750937
170315302005,245,53,12,0,31,43,0,10,0,22,26,6,42,0,0,0,0,9485,9.157466882369114
170315302006,247,114,0,9,9,0,0,43,0,0,25,8,17,22,0,0,0,11554,9.354786976341211
170315302007,146,42,10,0,0,8,7,0,0,0,21,0,58,0,0,0,0,14549,9.585277541715389
170315302008,131,0,31,16,8,0,0,23,0,0,15,11,27,0,0,0,0,10152,9.225426009394223
170315303001,338,75,41,33,0,73,0,17,0,9,40,40,0,10,0,0,0,11093,9.314069557738659
170315303002,293,20,16,22,19,42,0,20,0,36,70,0,13,14,12,0,9,21360,9.969275293074132
170315303003,335,25,0,32,32,10,60,33,0,11,0,18,22,47,33,0,12,23189,10.051433307284436
170315303004,611,41,12,53,22,11,27,34,11,9,158,56,108,47,10,12,0,20243,9.915564333761576
170315304001,287,19,17,15,15,0,15,7,19,38,51,56,7,16,12,0,0,20063,9.9066326016802
170315304002,450,45,14,0,27,47,70,28,23,29,36,38,49,27,9,8,0,17612,9.776335766875645
170315305001,633,47,11,16,11,58,12,16,18,79,102,95,88,42,28,10,0,19187,9.861988245358098
170315305002,449,70,25,12,23,24,13,45,12,0,64,64,47,13,10,27,0,21464,9.97413239210546
170315305003,498,0,35,57,32,10,22,10,47,0,24,70,53,100,0,38,0,20694,9.937599082164896
170315305004,786,120,93,98,51,17,178,11,0,16,32,99,61,10,0,0,0,9992,9.209540051805414
170315305005,438,48,14,44,43,10,44,37,4,45,123,10,0,16,0,0,0,6979,8.850660919017152
170315305006,401,58,25,32,12,30,16,28,14,12,37,22,58,24,33,0,0,18050,9.800900963761027
170315305007,457,36,41,0,0,0,31,27,61,19,14,65,48,0,72,43,0,23973,10.084683476042573
170315305008,585,0,15,0,9,68,0,98,71,61,45,54,120,15,13,16,0,19593,9.882927638570767
170315306001,615,131,114,65,0,46,30,8,8,26,65,64,24,25,0,0,9,15196,9.628787514307517
170315306002,370,69,20,11,12,6,28,0,39,0,29,18,70,38,0,30,0,18385,9.819290393735372
170315306003,304,34,32,31,11,16,57,0,29,0,49,28,8,9,0,0,0,10568,9.26558584620216
170315401001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170315401002,241,76,71,13,39,0,0,0,15,27,0,0,0,0,0,0,0,5006,8.518392471991719
170315401003,212,129,18,31,0,0,0,0,0,0,0,34,0,0,0,0,0,7997,8.98682175033189
170318042021,271,38,37,14,14,0,0,0,0,13,46,45,17,0,15,16,16,28982,10.274430226605869
170318042022,1133,57,0,32,14,15,17,23,37,16,89,95,112,229,60,198,139,59305,10.990448898463375
170318042023,299,37,0,13,0,0,34,0,13,0,0,45,47,16,28,34,32,52011,10.859210513653997
170318042024,1169,0,0,0,0,25,11,15,49,27,57,28,250,142,232,183,150,43541,10.681458301911103
170318043041,2193,26,62,101,168,13,161,0,74,30,144,198,342,332,189,226,127,30608,10.329016691680033
170318043042,2396,52,68,17,78,27,52,111,99,44,103,298,389,434,270,187,167,35090,10.465671468577261
170318043051,92,0,0,0,13,0,0,0,0,0,0,12,44,23,0,0,0,25959,10.164273649274849
170318043052,365,0,0,0,0,23,9,56,0,0,20,60,70,105,15,7,0,24868,10.121337115389228
170318043053,439,6,0,19,8,0,0,9,14,38,15,53,179,71,27,0,0,31352,10.353033339879467
170318043054,841,0,0,16,46,18,67,9,22,12,42,144,214,121,45,67,18,30216,10.316126864392293
170318043055,426,21,21,67,0,14,22,0,11,0,22,119,45,38,40,6,0,19892,9.898072919834629
170318043061,694,6,11,39,46,34,27,41,59,89,76,149,83,17,0,17,0,21314,9.967119412780901
170318043062,308,0,8,9,36,0,10,0,0,0,102,17,82,33,11,0,0,17637,9.777754247070364
170318043063,255,0,8,9,58,24,0,0,28,0,40,29,24,27,0,8,0,17140,9.749170192151771
170318043064,348,0,6,56,17,10,43,0,30,8,19,62,40,36,21,0,0,18950,9.849559210510572
170318043071,2024,42,58,44,34,47,66,69,47,93,307,305,500,187,127,81,17,30141,10.313641650130425
170318043072,252,10,0,10,0,27,0,11,12,90,22,24,35,11,0,0,0,9652,9.174920426744922
170318043073,400,11,0,10,23,21,0,0,0,11,74,14,139,97,0,0,0,21004,9.95246817475775
170318044011,880,63,53,13,92,111,81,59,66,66,38,26,59,57,23,13,60,20373,9.921965773781901
170318044012,1210,16,70,45,62,0,44,63,46,47,110,302,254,140,11,0,0,23333,10.057623946547059
170318044013,642,46,0,26,62,22,14,48,25,35,27,50,81,78,76,35,17,23090,10.047154902348542
170318044021,213,0,0,14,24,11,14,0,15,12,39,46,15,8,15,0,0,22853,10.036837678732885
170318044022,494,0,0,12,45,43,45,14,52,22,77,49,75,60,0,0,0,25904,10.162152675917417
170318044023,316,0,0,0,13,13,67,30,0,12,23,30,27,58,22,21,0,26315,10.17789439778788
170318044024,1305,28,40,34,98,21,9,136,22,90,130,214,283,94,57,35,14,32581,10.391484575362098
170318044025,642,0,0,0,4,19,36,27,21,4,26,40,134,103,97,63,68,37459,10.531002280500273
170318044026,370,0,0,0,0,0,0,0,12,0,99,33,97,71,58,0,0,21660,9.983222520554982
170318044027,341,0,23,0,10,0,0,14,63,35,12,0,156,13,0,15,0,20850,9.945109227226947
170318045011,1269,33,23,68,31,14,39,77,12,42,62,179,219,113,107,161,89,37223,10.524682128775064
170318045012,2717,12,72,25,110,38,151,161,120,55,221,256,373,473,332,204,114,39377,10.580937168488774
170318045013,1220,40,95,0,48,0,24,10,40,9,27,67,193,232,243,113,79,31544,10.359138675557464
170318045031,731,77,0,44,13,37,34,38,51,15,126,108,87,55,31,10,5,23545,10.066668762677654
170318045032,306,0,0,6,0,0,13,0,40,3,35,25,111,57,0,16,0,21033,9.953847911875078
170318045033,401,11,8,6,24,0,0,12,98,12,0,50,43,48,34,29,26,20761,9.940831505676549
170318045034,365,0,0,25,22,4,31,30,93,0,43,29,44,44,0,0,0,16320,9.700146628518098
170318045035,467,33,0,17,0,86,0,15,0,11,43,150,0,23,51,38,0,21928,9.995519637982621
170318045041,278,0,41,0,9,0,0,0,0,0,58,47,84,21,0,0,18,25286,10.138006161871843
170318045042,309,0,0,42,22,0,51,0,9,14,28,99,44,0,0,0,0,14946,9.612198984490236
170318045043,616,0,59,0,9,31,61,24,157,10,96,9,145,0,0,0,15,15996,9.680093969966709
170318045044,619,0,38,58,159,0,0,0,0,57,55,129,0,38,85,0,0,20040,9.905485555198801
170318045045,575,0,0,0,154,45,179,0,52,0,33,18,64,20,0,5,5,12475,9.431481920619719
170318045051,357,3,11,0,0,6,0,0,15,28,55,6,107,44,22,31,29,36359,10.501197045162932
170318045052,337,12,13,13,0,14,29,19,26,59,43,16,43,33,17,0,0,26926,10.20084764153918
170318045053,666,9,30,8,77,31,8,7,20,76,64,89,91,77,45,24,10,32594,10.391883501335935
170318046031,569,0,25,0,70,44,43,35,33,33,61,73,74,31,19,28,0,20568,9.931491748945726
170318046032,762,39,8,0,9,20,63,119,111,27,43,63,92,56,0,0,112,62610,11.044680288739356
170318046033,825,0,81,35,0,7,39,0,29,93,112,123,108,70,62,37,29,42556,10.658576134636256
170318046034,229,13,20,0,34,19,0,0,0,0,39,37,15,27,0,16,9,30206,10.315795859126286
170318046041,1458,14,82,14,24,90,51,24,23,26,104,209,330,158,84,83,142,46955,10.756944975238714
170318046042,2070,21,45,0,0,79,98,72,28,85,253,176,430,251,268,140,124,37460,10.53102897599808
170318046043,330,15,0,0,17,29,33,28,28,0,55,50,59,16,0,0,0,20529,9.929593799620607
170318046051,963,12,36,37,27,11,89,26,149,35,174,55,141,110,15,38,8,40047,10.597809043323842
170318046052,1692,63,127,59,90,54,25,66,95,101,87,212,221,189,89,153,61,38278,10.552630597598018
170318046053,550,29,82,21,22,16,0,13,28,0,17,89,55,50,31,44,53,39592,10.586382356631722
170318046061,242,9,0,0,0,0,0,0,13,0,0,18,95,12,18,21,56,42880,10.666160795744684
170318046062,912,13,0,0,0,39,13,12,26,69,37,103,112,232,13,139,104,36271,10.498773802892188
170318046063,392,0,0,14,0,14,0,13,56,14,0,12,104,62,40,63,0,38895,10.568620986640875
170318046064,920,13,13,0,0,0,0,12,39,15,163,136,118,142,113,64,92,44476,10.70270499682314
170318046071,577,0,14,16,14,12,28,18,11,0,45,86,49,168,32,27,57,31859,10.369075195651924
170318046072,421,0,0,0,0,14,0,0,0,0,0,19,76,136,35,95,46,40623,10.612089687650935
170318046073,222,0,0,0,0,0,0,13,0,37,50,31,11,50,16,0,14,29102,10.278562179320224
170318046074,736,14,16,0,63,0,48,60,109,44,47,127,144,36,14,14,0,29954,10.30741815055234
170318046075,418,0,14,0,43,9,30,0,11,43,27,47,86,41,67,0,0,29543,10.293602108139348
170318046076,181,0,0,0,0,0,0,0,0,0,15,26,28,0,45,0,67,48623,10.791851948969441
170318047011,477,51,13,17,0,26,40,54,24,22,65,18,76,38,0,33,0,24784,10.11795356265665
170318047012,432,0,32,17,0,21,22,0,56,38,21,43,124,58,0,0,0,21404,9.971333099431195
170318047013,1140,128,159,82,63,59,94,25,14,39,113,145,137,50,13,0,19,24946,10.124468767685654
170318047014,806,12,0,11,17,67,75,23,11,47,107,84,182,96,60,14,0,30409,10.32249389621096
170318047051,472,0,0,0,0,19,0,18,11,0,24,73,84,24,77,98,44,42756,10.663264815393836
170318047052,717,23,7,18,75,11,12,36,34,21,128,180,34,116,11,11,0,29056,10.27698028140102
170318047053,574,11,35,0,52,0,33,0,45,15,59,76,86,70,12,46,34,33332,10.414273175502098
170318047061,540,8,41,0,0,21,0,11,58,0,26,79,69,103,39,85,0,30873,10.337637294504201
170318047062,316,0,20,8,14,0,26,14,0,0,11,32,50,26,55,60,0,28089,10.243133319606999
170318047071,481,13,0,0,0,40,24,54,0,28,56,28,45,63,31,47,52,30515,10.325973644978596
170318047072,505,0,0,15,0,74,16,0,0,12,17,120,91,34,46,43,37,31772,10.366340677753023
170318047073,217,0,12,0,0,0,53,12,0,18,0,18,39,54,0,11,0,23362,10.058866049715641
170318047074,216,0,0,15,18,0,0,0,0,3,11,24,78,54,13,0,0,31757,10.365868452461307
170318047075,2004,39,48,58,11,124,108,170,141,153,282,168,304,248,80,58,12,36239,10.497891165957215
170318047081,1087,0,0,14,30,12,16,0,31,43,60,160,160,269,169,74,49,34781,10.45682653965135
170318047082,1374,14,44,116,64,31,29,78,75,105,182,114,175,232,67,0,48,26708,10.192718424977759
170318047083,506,0,0,0,0,26,0,67,0,0,111,54,146,67,0,18,17,35648,10.481448323286957
170318047091,502,13,12,22,15,31,17,0,30,31,29,118,96,59,29,0,0,20497,9.928033812954128
170318047092,254,15,0,18,21,0,0,0,31,0,48,0,86,17,0,0,18,34186,10.439571482516213
170318047093,563,63,32,119,46,96,9,58,15,0,0,57,30,14,0,0,24,21794,9.989389981536831
170318047094,168,0,0,0,0,0,0,0,15,0,31,14,27,65,0,16,0,22477,10.020247843144828
170318047095,168,0,0,0,0,0,0,12,0,15,0,25,29,55,0,16,16,32072,10.375738654322342
170318047096,1056,67,15,16,89,64,74,100,32,0,205,161,95,88,35,0,15,26653,10.190656993614896
170318047097,183,0,16,0,0,0,23,0,0,0,0,41,67,36,0,0,0,24784,10.11795356265665
170318047101,338,10,0,20,0,24,10,8,28,0,10,19,63,80,49,9,8,29099,10.278459088307951
170318047102,423,10,9,0,10,40,19,43,0,0,28,73,44,72,39,7,29,22675,10.029018274983338
170318047103,538,27,0,31,12,38,29,44,87,19,43,41,58,64,9,28,8,33448,10.417747273036401
170318047104,270,0,0,0,0,0,0,11,0,10,16,58,45,68,62,0,0,30586,10.32829766690807
170318047111,751,84,49,0,18,69,87,34,0,95,127,102,57,19,10,0,0,19996,9.9032875325334615
170318047112,381,0,18,0,0,0,0,0,12,11,45,79,44,116,0,22,34,35239,10.469908702802991
170318047113,1196,33,12,35,46,0,58,31,73,47,186,166,161,142,61,145,0,30331,10.319925570795222
170318047114,349,0,0,0,0,0,15,0,0,0,56,124,46,18,39,22,29,50221,10.824188544898831
170318047121,722,22,6,30,9,72,19,53,14,0,152,46,189,78,25,7,0,23536,10.06628644284122
170318047122,224,0,0,0,0,0,0,0,8,0,0,0,58,41,33,51,33,45099,10.716615352295944
170318047123,562,9,0,27,0,0,19,0,9,7,10,47,103,98,53,161,19,43609,10.683018830053381
170318047124,316,0,11,0,10,10,0,0,9,0,24,31,44,80,43,54,0,32931,10.402169742355426
170318048031,1472,28,0,59,14,0,19,113,102,64,48,70,295,187,194,120,159,38098,10.547917066298643
170318048032,501,50,10,10,45,0,10,10,50,0,84,39,83,65,26,12,7,28340,10.252029513244672
170318048041,306,0,13,0,22,0,0,0,45,11,12,70,82,11,40,0,0,20778,9.941650013630477
170318048042,1825,197,90,102,40,52,106,52,65,189,239,129,224,141,75,84,40,29667,10.2977905959381
170318048043,391,12,11,0,14,15,0,0,0,11,31,30,119,132,16,0,0,22589,10.025218341107275
170318048051,659,39,0,5,19,40,105,52,19,39,22,121,50,31,67,50,0,26855,10.19820730233956
170318048052,237,0,0,0,13,0,0,0,0,18,19,32,86,58,11,0,0,20587,9.932415087609309
170318048053,486,0,14,13,0,14,31,20,0,10,14,79,59,121,24,35,52,35529,10.478104543389605
170318048054,965,22,64,0,14,39,0,55,40,34,97,53,151,66,140,129,61,42216,10.650554575085504
170318048061,276,0,0,0,30,0,28,0,9,8,36,93,62,0,0,10,0,19835,9.89520333294843
170318048062,232,0,8,3,0,4,7,0,11,0,13,55,19,34,29,49,0,23144,10.04949084665597
170318048063,480,8,19,22,57,32,0,26,53,16,23,48,140,19,0,17,0,21046,9.954465797300758
170318048071,342,0,11,11,10,0,0,20,11,5,36,50,52,36,47,42,11,36238,10.497863570996053
170318048072,307,0,0,0,0,11,0,0,13,25,45,63,72,43,0,26,9,49243,10.804522504518832
170318048073,703,21,9,0,21,11,49,61,40,30,84,116,103,81,33,31,13,26409,10.181460140129015
170318048074,364,10,0,0,0,0,0,35,11,0,0,47,138,65,21,37,0,28338,10.251958939124172
170318048081,233,21,0,0,12,11,0,13,28,0,0,35,28,21,0,21,43,45888,10.733958923959293
170318048082,379,0,14,0,16,0,22,9,0,15,34,39,92,76,38,24,0,31332,10.352395218487128
170318048083,259,0,0,12,12,0,0,19,11,9,8,18,77,16,15,62,0,32845,10.399554805326574
170318048091,420,0,0,10,0,0,0,0,22,33,25,44,121,93,26,27,19,31030,10.342709757442426
170318048092,588,9,9,31,0,22,18,9,41,7,28,10,118,79,74,65,68,45082,10.716238332741906
170318048093,425,10,11,11,11,0,0,9,22,24,31,82,46,66,42,48,12,35421,10.47506014357522
170318048101,536,39,14,11,0,25,19,10,15,44,20,59,99,45,39,70,27,36435,10.503285130104382
170318048102,340,0,0,0,0,0,20,12,9,0,64,26,38,64,53,37,17,40405,10.606708818667547
170318048103,866,23,0,0,22,13,45,13,25,49,78,138,115,67,165,46,67,34231,10.44088694523715
170318048104,735,72,83,59,66,28,36,0,31,0,88,96,49,30,79,0,18,20804,9.942900554892963
170318049011,622,39,41,33,0,15,23,0,25,12,36,65,137,108,41,19,28,43818,10.687799970848165
170318049012,323,0,0,14,56,22,0,15,0,0,47,25,64,20,49,11,0,27887,10.235915909400319
170318049013,489,0,12,0,0,0,15,0,13,11,48,88,136,103,26,16,21,35131,10.466839210553566
170318049014,334,18,44,0,0,0,20,15,29,0,12,48,34,74,21,19,0,28955,10.27349817965989
170318049015,409,16,0,27,0,41,24,14,0,22,22,10,63,49,34,13,74,34843,10.458607535181294
170318049016,289,0,0,0,10,13,0,0,12,10,0,17,60,81,15,24,47,35849,10.487070951635932
170316807001,64,0,0,29,10,0,0,0,0,0,8,17,0,0,0,0,0,15802,9.667891793282678
170316807002,330,150,67,9,39,0,9,8,0,0,0,8,17,5,18,0,0,12647,9.445175311879977
170316807003,122,35,14,0,0,0,54,10,9,0,0,0,0,0,0,0,0,7913,8.976262255609193
170316808001,87,14,0,6,21,0,21,0,6,0,19,0,0,0,0,0,0,7596,8.935377071932177
170316808002,100,0,0,0,24,19,0,38,19,0,0,0,0,0,0,0,0,9625,9.172119159155985
170316808003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
170316808004,84,31,31,0,0,16,0,0,0,0,0,0,6,0,0,0,0,5205,8.557374981049069
170316809001,265,122,68,25,0,0,0,10,0,0,10,0,30,0,0,0,0,16093,9.686139673818495
170316809002,258,44,0,25,9,29,19,0,0,26,0,19,87,0,0,0,0,17660,9.77905747415795
170316809003,80,10,0,18,29,0,0,0,0,0,0,0,0,23,0,0,0,9893,9.199582715323222
170316809004,217,59,7,25,28,11,20,9,13,0,2,36,7,0,0,0,0,10506,9.259701801513907
170316809005,259,128,8,68,7,0,0,0,0,0,0,0,28,10,0,0,10,12924,9.466841326944389
170316809006,262,98,0,68,19,24,36,0,17,0,0,0,0,0,0,0,0,7623,8.938925271988273
170316809007,37,0,30,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3434,8.141481041457421
170316809008,223,100,28,22,16,19,0,20,16,2,0,0,0,0,0,0,0,9369,9.145161645951188
170316810001,132,67,15,17,0,0,0,0,0,0,33,0,0,0,0,0,0,12929,9.467228129254554
170316810002,300,85,66,31,37,0,16,0,9,0,24,0,16,0,16,0,0,7671,8.945202263959297
170316810003,215,51,26,18,28,0,0,7,8,17,43,0,17,0,0,0,0,12949,9.46877384406884
170316810004,345,62,23,24,13,15,17,130,11,0,19,10,13,8,0,0,0,14351,9.571574905170932
